MAE,RMSE,R2,MAPE,Model
15172.840698364727,21600.81681537522,0.9594776300057953,13.140198395856753,Linear Regression
2635.281944727665,5704.667682629878,0.9971737199670047,1.7811208665635285,Decision Tree
2034.2982912599798,3431.4675255606694,0.9989773800142309,1.4442110450147314,Random Forest
8250.747135908787,11613.82449286189,0.9882860057306386,6.450305974837188,Gradient Boosting
5084.265172026729,6856.246145066642,0.9959174896799321,3.9314302097874525,XGBoost
